payroll_id,employee_id,payroll_date,gross_pay,deductions,net_pay
3266,545,2025-05-25,4442.0,1700.0,2742.0
3267,545,2025-04-25,6919.0,1182.0,5737.0
3268,545,2025-03-26,3062.0,501.0,2561.0
3269,545,2025-02-24,5180.0,931.0,4249.0
3270,545,2025-01-25,7310.0,1676.0,5634.0
3271,546,2025-06-24,7480.0,861.0,6619.0
3272,546,2025-05-25,8845.0,1304.0,7541.0
3273,546,2025-04-25,7971.0,1471.0,6500.0
3274,546,2025-03-26,7619.0,1505.0,6114.0
3275,546,2025-02-24,4663.0,956.0,3707.0
3276,546,2025-01-25,6010.0,1489.0,4521.0
3277,547,2025-06-24,7833.0,1242.0,6591.0
3278,547,2025-05-25,7475.0,1382.0,6093.0
3279,547,2025-04-25,7266.0,1104.0,6162.0
3280,547,2025-03-26,6571.0,1014.0,5557.0
3281,547,2025-02-24,5324.0,1503.0,3821.0
3282,547,2025-01-25,7946.0,692.0,7254.0
3283,548,2025-06-24,9050.0,1933.0,7117.0
3284,548,2025-05-25,3384.0,509.0,2875.0
3285,548,2025-04-25,9163.0,1048.0,8115.0
3286,548,2025-03-26,6191.0,1571.0,4620.0
3287,548,2025-02-24,8322.0,1815.0,6507.0
3288,548,2025-01-25,6223.0,892.0,5331.0
3289,549,2025-06-24,8370.0,1971.0,6399.0
3290,549,2025-05-25,3470.0,1270.0,2200.0
3291,549,2025-04-25,7676.0,1576.0,6100.0
3292,549,2025-03-26,8382.0,544.0,7838.0
3293,549,2025-02-24,8563.0,1879.0,6684.0
3294,549,2025-01-25,5662.0,1517.0,4145.0
3295,550,2025-06-24,9717.0,1004.0,8713.0
3296,550,2025-05-25,5973.0,1597.0,4376.0
3297,550,2025-04-25,5709.0,1835.0,3874.0
3298,550,2025-03-26,7835.0,1768.0,6067.0
3299,550,2025-02-24,3506.0,1952.0,1554.0
3300,550,2025-01-25,3279.0,955.0,2324.0
3301,551,2025-06-24,6615.0,1338.0,5277.0
3302,551,2025-05-25,7070.0,1988.0,5082.0
3303,551,2025-04-25,5267.0,1078.0,4189.0
3304,551,2025-03-26,7890.0,678.0,7212.0
3305,551,2025-02-24,3145.0,1022.0,2123.0
3306,551,2025-01-25,3736.0,716.0,3020.0
3307,552,2025-06-24,4941.0,1588.0,3353.0
3308,552,2025-05-25,9120.0,1681.0,7439.0
3309,552,2025-04-25,5652.0,970.0,4682.0
3310,552,2025-03-26,4346.0,1505.0,2841.0
3311,552,2025-02-24,9488.0,1344.0,8144.0
3312,552,2025-01-25,9287.0,742.0,8545.0
3313,553,2025-06-24,5895.0,596.0,5299.0
3314,553,2025-05-25,3766.0,814.0,2952.0
3315,553,2025-04-25,9971.0,754.0,9217.0
3316,553,2025-03-26,10000.0,723.0,9277.0
3317,553,2025-02-24,9939.0,1285.0,8654.0
3318,553,2025-01-25,6969.0,1290.0,5679.0
3319,554,2025-06-24,4428.0,1155.0,3273.0
3320,554,2025-05-25,7059.0,550.0,6509.0
3321,554,2025-04-25,7360.0,1953.0,5407.0
3322,554,2025-03-26,4581.0,1132.0,3449.0
3323,554,2025-02-24,5703.0,1899.0,3804.0
3324,554,2025-01-25,7831.0,1838.0,5993.0
3325,555,2025-06-24,4959.0,847.0,4112.0
3326,555,2025-05-25,6153.0,1530.0,4623.0
3327,555,2025-04-25,7834.0,1106.0,6728.0
3328,555,2025-03-26,5196.0,713.0,4483.0
3329,555,2025-02-24,6194.0,1569.0,4625.0
3330,555,2025-01-25,9222.0,1832.0,7390.0
3331,556,2025-06-24,5826.0,666.0,5160.0
3332,556,2025-05-25,8901.0,1041.0,7860.0
3333,556,2025-04-25,6064.0,926.0,5138.0
3334,556,2025-03-26,7855.0,1898.0,5957.0
3335,556,2025-02-24,6532.0,1887.0,4645.0
3336,556,2025-01-25,9147.0,1209.0,7938.0
3337,557,2025-06-24,3753.0,504.0,3249.0
3338,557,2025-05-25,8131.0,1479.0,6652.0
3339,557,2025-04-25,8683.0,552.0,8131.0
3340,557,2025-03-26,4997.0,649.0,4348.0
3341,557,2025-02-24,9888.0,1834.0,8054.0
3342,557,2025-01-25,5399.0,1879.0,3520.0
3343,558,2025-06-24,3924.0,1658.0,2266.0
3344,558,2025-05-25,5065.0,1387.0,3678.0
3345,558,2025-04-25,3430.0,1017.0,2413.0
3346,558,2025-03-26,9677.0,718.0,8959.0
3347,558,2025-02-24,8746.0,1968.0,6778.0
3348,558,2025-01-25,7720.0,1271.0,6449.0
3349,559,2025-06-24,4716.0,1594.0,3122.0
3350,559,2025-05-25,6062.0,928.0,5134.0
3351,559,2025-04-25,4247.0,1436.0,2811.0
3352,559,2025-03-26,3570.0,1605.0,1965.0
3353,559,2025-02-24,6082.0,749.0,5333.0
3354,559,2025-01-25,7126.0,871.0,6255.0
3355,560,2025-06-24,7250.0,731.0,6519.0
3356,560,2025-05-25,6664.0,930.0,5734.0
3357,560,2025-04-25,4427.0,1996.0,2431.0
3358,560,2025-03-26,9086.0,1140.0,7946.0
3359,560,2025-02-24,9044.0,821.0,8223.0
3360,560,2025-01-25,7905.0,508.0,7397.0
3361,561,2025-06-24,8709.0,1963.0,6746.0
3362,561,2025-05-25,5454.0,1392.0,4062.0
3363,561,2025-04-25,6404.0,594.0,5810.0
3364,561,2025-03-26,4574.0,1651.0,2923.0
3365,561,2025-02-24,3603.0,1515.0,2088.0
3366,561,2025-01-25,4468.0,970.0,3498.0
3367,562,2025-06-24,6763.0,1912.0,4851.0
3368,562,2025-05-25,8943.0,1445.0,7498.0
3369,562,2025-04-25,3103.0,1304.0,1799.0
3370,562,2025-03-26,3916.0,1036.0,2880.0
3371,562,2025-02-24,4758.0,1699.0,3059.0
3372,562,2025-01-25,6167.0,884.0,5283.0
3373,563,2025-06-24,3727.0,706.0,3021.0
3374,563,2025-05-25,3980.0,1327.0,2653.0
3375,563,2025-04-25,9099.0,2000.0,7099.0
3376,563,2025-03-26,8908.0,925.0,7983.0
3377,563,2025-02-24,5557.0,530.0,5027.0
3378,563,2025-01-25,3951.0,1242.0,2709.0
3379,564,2025-06-24,9582.0,1581.0,8001.0
3380,564,2025-05-25,4800.0,1659.0,3141.0
3381,564,2025-04-25,3240.0,1299.0,1941.0
3382,564,2025-03-26,3310.0,782.0,2528.0
3383,564,2025-02-24,3849.0,781.0,3068.0
3384,564,2025-01-25,8666.0,655.0,8011.0
3385,565,2025-06-24,6653.0,1252.0,5401.0
3386,565,2025-05-25,4768.0,1773.0,2995.0
3387,565,2025-04-25,4350.0,1918.0,2432.0
3388,565,2025-03-26,8795.0,1904.0,6891.0
3389,565,2025-02-24,5193.0,666.0,4527.0
3390,565,2025-01-25,10000.0,1841.0,8159.0
3391,566,2025-06-24,8630.0,1353.0,7277.0
3392,566,2025-05-25,5627.0,1968.0,3659.0
3393,566,2025-04-25,5381.0,1833.0,3548.0
3394,566,2025-03-26,5572.0,1663.0,3909.0
3395,566,2025-02-24,7492.0,735.0,6757.0
3396,566,2025-01-25,8628.0,991.0,7637.0
3397,567,2025-06-24,4557.0,1331.0,3226.0
3398,567,2025-05-25,6354.0,789.0,5565.0
3399,567,2025-04-25,7892.0,657.0,7235.0
3400,567,2025-03-26,9083.0,990.0,8093.0
3401,567,2025-02-24,4825.0,1099.0,3726.0
3402,567,2025-01-25,8828.0,1391.0,7437.0
3403,568,2025-06-24,5367.0,1339.0,4028.0
3404,568,2025-05-25,3406.0,1784.0,1622.0
3405,568,2025-04-25,3511.0,1304.0,2207.0
3406,568,2025-03-26,6208.0,1074.0,5134.0
3407,568,2025-02-24,9608.0,553.0,9055.0
3408,568,2025-01-25,9545.0,1324.0,8221.0
3409,569,2025-06-24,3835.0,512.0,3323.0
3410,569,2025-05-25,3925.0,1654.0,2271.0
3411,569,2025-04-25,3166.0,1084.0,2082.0
3412,569,2025-03-26,3361.0,539.0,2822.0
3413,569,2025-02-24,6140.0,1631.0,4509.0
3414,569,2025-01-25,8082.0,1651.0,6431.0
3415,570,2025-06-24,9261.0,793.0,8468.0
3416,570,2025-05-25,6998.0,693.0,6305.0
3417,570,2025-04-25,9441.0,686.0,8755.0
3418,570,2025-03-26,7692.0,600.0,7092.0
3419,570,2025-02-24,6345.0,920.0,5425.0
3420,570,2025-01-25,5026.0,983.0,4043.0
3421,571,2025-06-24,9663.0,500.0,9163.0
3422,571,2025-05-25,3593.0,694.0,2899.0
3423,571,2025-04-25,8395.0,946.0,7449.0
3424,571,2025-03-26,9357.0,1840.0,7517.0
3425,571,2025-02-24,9508.0,929.0,8579.0
3426,571,2025-01-25,6602.0,1261.0,5341.0
3427,572,2025-06-24,7413.0,1194.0,6219.0
3428,572,2025-05-25,8768.0,1213.0,7555.0
3429,572,2025-04-25,8957.0,1865.0,7092.0
3430,572,2025-03-26,8858.0,1749.0,7109.0
3431,572,2025-02-24,3085.0,1390.0,1695.0
3432,572,2025-01-25,6185.0,1276.0,4909.0
3433,573,2025-06-24,7862.0,1490.0,6372.0
3434,573,2025-05-25,6409.0,1169.0,5240.0
3435,573,2025-04-25,9743.0,811.0,8932.0
3436,573,2025-03-26,3059.0,945.0,2114.0
3437,573,2025-02-24,9565.0,928.0,8637.0
3438,573,2025-01-25,6295.0,1313.0,4982.0
3439,574,2025-06-24,4067.0,1503.0,2564.0
3440,574,2025-05-25,9275.0,1047.0,8228.0
3441,574,2025-04-25,8437.0,1825.0,6612.0
3442,574,2025-03-26,7601.0,1608.0,5993.0
3443,574,2025-02-24,9432.0,591.0,8841.0
3444,574,2025-01-25,6413.0,1164.0,5249.0
3445,575,2025-06-24,4547.0,535.0,4012.0
3446,575,2025-05-25,6397.0,1160.0,5237.0
3447,575,2025-04-25,4456.0,737.0,3719.0
3448,575,2025-03-26,8357.0,994.0,7363.0
3449,575,2025-02-24,9092.0,1150.0,7942.0
3450,575,2025-01-25,6235.0,1882.0,4353.0
3451,576,2025-06-24,5608.0,1148.0,4460.0
3452,576,2025-05-25,4497.0,899.0,3598.0
3453,576,2025-04-25,9275.0,1702.0,7573.0
3454,576,2025-03-26,5035.0,1268.0,3767.0
3455,576,2025-02-24,3892.0,1289.0,2603.0
3456,576,2025-01-25,9307.0,1710.0,7597.0
3457,577,2025-06-24,7599.0,1787.0,5812.0
3458,577,2025-05-25,7885.0,1007.0,6878.0
3459,577,2025-04-25,9080.0,1113.0,7967.0
3460,577,2025-03-26,3065.0,875.0,2190.0
3461,577,2025-02-24,7814.0,1116.0,6698.0
3462,577,2025-01-25,5965.0,1160.0,4805.0
3463,578,2025-06-24,7168.0,1189.0,5979.0
3464,578,2025-05-25,7840.0,1337.0,6503.0
3465,578,2025-04-25,9055.0,1404.0,7651.0
3466,578,2025-03-26,4498.0,1214.0,3284.0
3467,578,2025-02-24,3701.0,1006.0,2695.0
3468,578,2025-01-25,5993.0,1883.0,4110.0
3469,579,2025-06-24,5964.0,909.0,5055.0
3470,579,2025-05-25,9508.0,579.0,8929.0
3471,579,2025-04-25,5672.0,1555.0,4117.0
3472,579,2025-03-26,9823.0,1908.0,7915.0
3473,579,2025-02-24,8195.0,692.0,7503.0
3474,579,2025-01-25,6070.0,1014.0,5056.0
3475,580,2025-06-24,7642.0,1789.0,5853.0
3476,580,2025-05-25,3196.0,673.0,2523.0
3477,580,2025-04-25,5260.0,777.0,4483.0
3478,580,2025-03-26,6603.0,1065.0,5538.0
3479,580,2025-02-24,5415.0,650.0,4765.0
3480,580,2025-01-25,7389.0,658.0,6731.0
3481,581,2025-06-24,7870.0,785.0,7085.0
3482,581,2025-05-25,7809.0,745.0,7064.0
3483,581,2025-04-25,3536.0,1589.0,1947.0
3484,581,2025-03-26,5003.0,1719.0,3284.0
3485,581,2025-02-24,3458.0,766.0,2692.0
3486,581,2025-01-25,7603.0,1188.0,6415.0
3487,582,2025-06-24,8641.0,696.0,7945.0
3488,582,2025-05-25,3623.0,787.0,2836.0
3489,582,2025-04-25,9191.0,1681.0,7510.0
3490,582,2025-03-26,9783.0,858.0,8925.0
3491,582,2025-02-24,9814.0,1216.0,8598.0
3492,582,2025-01-25,4097.0,1033.0,3064.0
3493,583,2025-06-24,7325.0,1471.0,5854.0
3494,583,2025-05-25,8351.0,1960.0,6391.0
3495,583,2025-04-25,5274.0,1000.0,4274.0
3496,583,2025-03-26,8734.0,1601.0,7133.0
3497,583,2025-02-24,9215.0,506.0,8709.0
3498,583,2025-01-25,5413.0,938.0,4475.0
3499,584,2025-06-24,5860.0,900.0,4960.0
3500,584,2025-05-25,6134.0,1510.0,4624.0
3501,584,2025-04-25,5682.0,1023.0,4659.0
3502,584,2025-03-26,3104.0,1719.0,1385.0
3503,584,2025-02-24,9453.0,797.0,8656.0
3504,584,2025-01-25,5172.0,971.0,4201.0
3505,585,2025-06-24,5491.0,1114.0,4377.0
3506,585,2025-05-25,4150.0,1006.0,3144.0
3507,585,2025-04-25,5660.0,810.0,4850.0
3508,585,2025-03-26,7595.0,677.0,6918.0
3509,585,2025-02-24,3879.0,1523.0,2356.0
3510,585,2025-01-25,5764.0,1757.0,4007.0
3511,586,2025-06-24,3700.0,977.0,2723.0
3512,586,2025-05-25,8464.0,1885.0,6579.0
3513,586,2025-04-25,5409.0,828.0,4581.0
3514,586,2025-03-26,3326.0,1064.0,2262.0
3515,586,2025-02-24,3125.0,554.0,2571.0
3516,586,2025-01-25,9903.0,661.0,9242.0
3517,587,2025-06-24,5517.0,1030.0,4487.0
3518,587,2025-05-25,8424.0,1151.0,7273.0
3519,587,2025-04-25,6491.0,1358.0,5133.0
3520,587,2025-03-26,4110.0,1828.0,2282.0
3521,587,2025-02-24,8448.0,1751.0,6697.0
3522,587,2025-01-25,8650.0,1581.0,7069.0
3523,588,2025-06-24,8258.0,732.0,7526.0
3524,588,2025-05-25,7866.0,1351.0,6515.0
3525,588,2025-04-25,6684.0,1232.0,5452.0
3526,588,2025-03-26,5468.0,1668.0,3800.0
3527,588,2025-02-24,6899.0,709.0,6190.0
3528,588,2025-01-25,6637.0,1921.0,4716.0
3529,589,2025-06-24,9986.0,1373.0,8613.0
3530,589,2025-05-25,3921.0,1395.0,2526.0
3531,589,2025-04-25,3859.0,1125.0,2734.0
3532,589,2025-03-26,6648.0,1043.0,5605.0
3533,589,2025-02-24,4363.0,1300.0,3063.0
3534,589,2025-01-25,7940.0,769.0,7171.0
3535,590,2025-06-24,7654.0,1335.0,6319.0
3536,590,2025-05-25,4567.0,782.0,3785.0
3537,590,2025-04-25,4322.0,1559.0,2763.0
3538,590,2025-03-26,3761.0,970.0,2791.0
3539,590,2025-02-24,4598.0,1250.0,3348.0
3540,590,2025-01-25,5440.0,1107.0,4333.0
3541,591,2025-06-24,9508.0,1441.0,8067.0
3542,591,2025-05-25,7027.0,1528.0,5499.0
3543,591,2025-04-25,7894.0,584.0,7310.0
3544,591,2025-03-26,5801.0,1068.0,4733.0
3545,591,2025-02-24,5408.0,1380.0,4028.0
3546,591,2025-01-25,8772.0,1636.0,7136.0
3547,592,2025-06-24,7093.0,1702.0,5391.0
3548,592,2025-05-25,3162.0,1077.0,2085.0
3549,592,2025-04-25,6489.0,538.0,5951.0
3550,592,2025-03-26,4584.0,1978.0,2606.0
3551,592,2025-02-24,8686.0,661.0,8025.0
3552,592,2025-01-25,4968.0,1084.0,3884.0
3553,593,2025-06-24,8295.0,1539.0,6756.0
3554,593,2025-05-25,8341.0,960.0,7381.0
3555,593,2025-04-25,3191.0,1351.0,1840.0
3556,593,2025-03-26,3688.0,1708.0,1980.0
3557,593,2025-02-24,7349.0,958.0,6391.0
3558,593,2025-01-25,3678.0,1039.0,2639.0
3559,594,2025-06-24,8446.0,700.0,7746.0
3560,594,2025-05-25,7751.0,1281.0,6470.0
3561,594,2025-04-25,8446.0,1955.0,6491.0
3562,594,2025-03-26,6088.0,750.0,5338.0
3563,594,2025-02-24,6662.0,677.0,5985.0
3564,594,2025-01-25,3118.0,1051.0,2067.0
3565,595,2025-06-24,9482.0,833.0,8649.0
3566,595,2025-05-25,5933.0,1518.0,4415.0
3567,595,2025-04-25,4933.0,934.0,3999.0
3568,595,2025-03-26,5398.0,1221.0,4177.0
3569,595,2025-02-24,4577.0,808.0,3769.0
3570,595,2025-01-25,4213.0,1837.0,2376.0
3571,596,2025-06-24,7073.0,935.0,6138.0
3572,596,2025-05-25,7045.0,877.0,6168.0
3573,596,2025-04-25,4254.0,1169.0,3085.0
3574,596,2025-03-26,5242.0,1905.0,3337.0
3575,596,2025-02-24,3127.0,818.0,2309.0
3576,596,2025-01-25,5137.0,1795.0,3342.0
3577,597,2025-06-24,3624.0,1790.0,1834.0
3578,597,2025-05-25,6586.0,1543.0,5043.0
3579,597,2025-04-25,7380.0,995.0,6385.0
3580,597,2025-03-26,6476.0,990.0,5486.0
3581,597,2025-02-24,6665.0,1816.0,4849.0
3582,597,2025-01-25,7409.0,617.0,6792.0
3583,598,2025-06-24,8597.0,1254.0,7343.0
3584,598,2025-05-25,3868.0,1373.0,2495.0
3585,598,2025-04-25,5272.0,1662.0,3610.0
3586,598,2025-03-26,7739.0,635.0,7104.0
3587,598,2025-02-24,8267.0,1521.0,6746.0
3588,598,2025-01-25,5866.0,887.0,4979.0
3589,599,2025-06-24,3709.0,878.0,2831.0
3590,599,2025-05-25,3561.0,563.0,2998.0
3591,599,2025-04-25,6556.0,753.0,5803.0
3592,599,2025-03-26,5797.0,1713.0,4084.0
3593,599,2025-02-24,5643.0,732.0,4911.0
3594,599,2025-01-25,8605.0,823.0,7782.0
3595,600,2025-06-24,5712.0,1115.0,4597.0
3596,600,2025-05-25,7350.0,730.0,6620.0
3597,600,2025-04-25,9865.0,1614.0,8251.0
3598,600,2025-03-26,4107.0,1203.0,2904.0
3599,600,2025-02-24,6385.0,1782.0,4603.0
3600,600,2025-01-25,4523.0,1923.0,2600.0
3601,601,2025-06-24,4190.0,586.0,3604.0
3602,601,2025-05-25,5770.0,1125.0,4645.0
3603,601,2025-04-25,9325.0,909.0,8416.0
3604,601,2025-03-26,5045.0,1085.0,3960.0
3605,601,2025-02-24,6588.0,510.0,6078.0
3606,601,2025-01-25,7252.0,1016.0,6236.0
3607,602,2025-06-24,7359.0,748.0,6611.0
3608,602,2025-05-25,8097.0,1810.0,6287.0
3609,602,2025-04-25,3107.0,924.0,2183.0
3610,602,2025-03-26,4514.0,1944.0,2570.0
3611,602,2025-02-24,7679.0,1335.0,6344.0
3612,602,2025-01-25,3200.0,767.0,2433.0
3613,603,2025-06-24,6699.0,1331.0,5368.0
3614,603,2025-05-25,6625.0,1541.0,5084.0
3615,603,2025-04-25,6771.0,1153.0,5618.0
3616,603,2025-03-26,8957.0,1570.0,7387.0
3617,603,2025-02-24,8492.0,1993.0,6499.0
3618,603,2025-01-25,8562.0,1397.0,7165.0
3619,604,2025-06-24,6959.0,681.0,6278.0
3620,604,2025-05-25,5220.0,632.0,4588.0
3621,604,2025-04-25,6510.0,1808.0,4702.0
3622,604,2025-03-26,4605.0,1972.0,2633.0
3623,604,2025-02-24,8306.0,662.0,7644.0
3624,604,2025-01-25,3684.0,1216.0,2468.0
3625,605,2025-06-24,3691.0,1287.0,2404.0
3626,605,2025-05-25,8691.0,1304.0,7387.0
3627,605,2025-04-25,8844.0,1353.0,7491.0
3628,605,2025-03-26,4544.0,1203.0,3341.0
3629,605,2025-02-24,9573.0,1509.0,8064.0
3630,605,2025-01-25,3347.0,1145.0,2202.0
3631,606,2025-06-24,7113.0,773.0,6340.0
3632,606,2025-05-25,5505.0,1102.0,4403.0
3633,606,2025-04-25,7701.0,1982.0,5719.0
3634,606,2025-03-26,8692.0,519.0,8173.0
3635,606,2025-02-24,4063.0,615.0,3448.0
3636,606,2025-01-25,9976.0,843.0,9133.0
3637,607,2025-06-24,7516.0,1062.0,6454.0
3638,607,2025-05-25,5653.0,1325.0,4328.0
3639,607,2025-04-25,7937.0,1015.0,6922.0
3640,607,2025-03-26,6311.0,1969.0,4342.0
3641,607,2025-02-24,4873.0,901.0,3972.0
3642,607,2025-01-25,5719.0,1487.0,4232.0
3643,608,2025-06-24,9586.0,1801.0,7785.0
3644,608,2025-05-25,5648.0,863.0,4785.0
3645,608,2025-04-25,3248.0,1054.0,2194.0
3646,608,2025-03-26,4211.0,1059.0,3152.0
3647,608,2025-02-24,4829.0,1991.0,2838.0
3648,608,2025-01-25,9419.0,1551.0,7868.0
3649,609,2025-06-24,9378.0,1701.0,7677.0
3650,609,2025-05-25,8415.0,1329.0,7086.0
3651,609,2025-04-25,8486.0,751.0,7735.0
3652,609,2025-03-26,6441.0,1441.0,5000.0
3653,609,2025-02-24,6609.0,1333.0,5276.0
3654,609,2025-01-25,8456.0,1347.0,7109.0
3655,610,2025-06-24,3724.0,516.0,3208.0
3656,610,2025-05-25,4729.0,1132.0,3597.0
3657,610,2025-04-25,3046.0,971.0,2075.0
3658,610,2025-03-26,7768.0,1907.0,5861.0
3659,610,2025-02-24,8185.0,1896.0,6289.0
3660,610,2025-01-25,9782.0,770.0,9012.0
3661,611,2025-06-24,4481.0,1273.0,3208.0
3662,611,2025-05-25,4406.0,911.0,3495.0
3663,611,2025-04-25,6475.0,1985.0,4490.0
3664,611,2025-03-26,8103.0,1584.0,6519.0
3665,611,2025-02-24,3329.0,865.0,2464.0
3666,611,2025-01-25,3141.0,566.0,2575.0
3667,612,2025-06-24,7951.0,1937.0,6014.0
3668,612,2025-05-25,4090.0,1067.0,3023.0
3669,612,2025-04-25,5286.0,1051.0,4235.0
3670,612,2025-03-26,9299.0,1723.0,7576.0
3671,612,2025-02-24,6344.0,906.0,5438.0
3672,612,2025-01-25,3631.0,670.0,2961.0
3673,613,2025-06-24,3183.0,1115.0,2068.0
3674,613,2025-05-25,4791.0,1601.0,3190.0
3675,613,2025-04-25,7313.0,1868.0,5445.0
3676,613,2025-03-26,3146.0,1867.0,1279.0
3677,613,2025-02-24,5668.0,1935.0,3733.0
3678,613,2025-01-25,7327.0,628.0,6699.0
3679,614,2025-06-24,7358.0,1161.0,6197.0
3680,614,2025-05-25,4873.0,1750.0,3123.0
3681,614,2025-04-25,7418.0,647.0,6771.0
3682,614,2025-03-26,6655.0,1491.0,5164.0
3683,614,2025-02-24,6927.0,1633.0,5294.0
3684,614,2025-01-25,7701.0,1960.0,5741.0
3685,615,2025-06-24,8148.0,1659.0,6489.0
3686,615,2025-05-25,6588.0,1655.0,4933.0
3687,615,2025-04-25,7729.0,1448.0,6281.0
3688,615,2025-03-26,4947.0,1687.0,3260.0
3689,615,2025-02-24,9613.0,720.0,8893.0
3690,615,2025-01-25,7458.0,1622.0,5836.0
3691,616,2025-06-24,3392.0,1716.0,1676.0
3692,616,2025-05-25,8301.0,578.0,7723.0
3693,616,2025-04-25,3460.0,1371.0,2089.0
3694,616,2025-03-26,7944.0,1338.0,6606.0
3695,616,2025-02-24,6932.0,923.0,6009.0
3696,616,2025-01-25,3197.0,1160.0,2037.0
3697,617,2025-06-24,3036.0,1395.0,1641.0
3698,617,2025-05-25,8593.0,1708.0,6885.0
3699,617,2025-04-25,4697.0,1512.0,3185.0
3700,617,2025-03-26,7793.0,685.0,7108.0
3701,617,2025-02-24,7680.0,715.0,6965.0
3702,617,2025-01-25,5273.0,1767.0,3506.0
3703,618,2025-06-24,6338.0,763.0,5575.0
3704,618,2025-05-25,8793.0,1082.0,7711.0
3705,618,2025-04-25,4561.0,1917.0,2644.0
3706,618,2025-03-26,3251.0,871.0,2380.0
3707,618,2025-02-24,6544.0,1624.0,4920.0
3708,618,2025-01-25,4794.0,1925.0,2869.0
3709,619,2025-06-24,6069.0,1882.0,4187.0
3710,619,2025-05-25,3462.0,1869.0,1593.0
3711,619,2025-04-25,4174.0,1314.0,2860.0
3712,619,2025-03-26,6737.0,1307.0,5430.0
3713,619,2025-02-24,3828.0,1285.0,2543.0
3714,619,2025-01-25,9540.0,1115.0,8425.0
3715,620,2025-06-24,3492.0,1057.0,2435.0
3716,620,2025-05-25,4878.0,789.0,4089.0
3717,620,2025-04-25,6117.0,1683.0,4434.0
3718,620,2025-03-26,8423.0,853.0,7570.0
3719,620,2025-02-24,5637.0,949.0,4688.0
3720,620,2025-01-25,7174.0,625.0,6549.0
3721,621,2025-06-24,5993.0,1321.0,4672.0
3722,621,2025-05-25,6384.0,557.0,5827.0
3723,621,2025-04-25,4944.0,650.0,4294.0
3724,621,2025-03-26,6048.0,1853.0,4195.0
3725,621,2025-02-24,4328.0,1501.0,2827.0
3726,621,2025-01-25,9834.0,1609.0,8225.0
3727,622,2025-06-24,3815.0,1957.0,1858.0
3728,622,2025-05-25,7452.0,701.0,6751.0
3729,622,2025-04-25,6937.0,1568.0,5369.0
3730,622,2025-03-26,5973.0,1460.0,4513.0
3731,622,2025-02-24,8338.0,541.0,7797.0
3732,622,2025-01-25,4315.0,1576.0,2739.0
3733,623,2025-06-24,4460.0,1396.0,3064.0
3734,623,2025-05-25,4694.0,1933.0,2761.0
3735,623,2025-04-25,7089.0,771.0,6318.0
3736,623,2025-03-26,6497.0,1111.0,5386.0
3737,623,2025-02-24,7135.0,626.0,6509.0
3738,623,2025-01-25,9605.0,1455.0,8150.0
3739,624,2025-06-24,4345.0,886.0,3459.0
3740,624,2025-05-25,9957.0,1494.0,8463.0
3741,624,2025-04-25,3587.0,768.0,2819.0
3742,624,2025-03-26,6157.0,1675.0,4482.0
3743,624,2025-02-24,3887.0,958.0,2929.0
3744,624,2025-01-25,6347.0,1510.0,4837.0
3745,625,2025-06-24,5454.0,1832.0,3622.0
3746,625,2025-05-25,5476.0,1580.0,3896.0
3747,625,2025-04-25,3994.0,645.0,3349.0
3748,625,2025-03-26,8905.0,1396.0,7509.0
3749,625,2025-02-24,6476.0,1919.0,4557.0
3750,625,2025-01-25,9108.0,1277.0,7831.0
3751,626,2025-06-24,4557.0,787.0,3770.0
3752,626,2025-05-25,5872.0,653.0,5219.0
3753,626,2025-04-25,3154.0,1035.0,2119.0
3754,626,2025-03-26,8639.0,1919.0,6720.0
3755,626,2025-02-24,4860.0,1145.0,3715.0
3756,626,2025-01-25,3695.0,797.0,2898.0
3757,627,2025-06-24,8472.0,949.0,7523.0
3758,627,2025-05-25,7130.0,1333.0,5797.0
3759,627,2025-04-25,3439.0,1077.0,2362.0
3760,627,2025-03-26,3062.0,650.0,2412.0
3761,627,2025-02-24,9335.0,1721.0,7614.0
3762,627,2025-01-25,6487.0,1716.0,4771.0
3763,628,2025-06-24,3554.0,1278.0,2276.0
3764,628,2025-05-25,7313.0,1637.0,5676.0
3765,628,2025-04-25,7483.0,591.0,6892.0
3766,628,2025-03-26,9663.0,1982.0,7681.0
3767,628,2025-02-24,8028.0,637.0,7391.0
3768,628,2025-01-25,9466.0,735.0,8731.0
3769,629,2025-06-24,4571.0,631.0,3940.0
3770,629,2025-05-25,8672.0,1348.0,7324.0
3771,629,2025-04-25,8892.0,1749.0,7143.0
3772,629,2025-03-26,7753.0,1683.0,6070.0
3773,629,2025-02-24,9232.0,579.0,8653.0
3774,629,2025-01-25,6307.0,1151.0,5156.0
3775,630,2025-06-24,7808.0,1940.0,5868.0
3776,630,2025-05-25,6196.0,1846.0,4350.0
3777,630,2025-04-25,3032.0,1505.0,1527.0
3778,630,2025-03-26,7394.0,1119.0,6275.0
3779,630,2025-02-24,6056.0,1465.0,4591.0
3780,630,2025-01-25,8830.0,613.0,8217.0
3781,631,2025-06-24,5055.0,507.0,4548.0
3782,631,2025-05-25,5428.0,1079.0,4349.0
3783,631,2025-04-25,5033.0,861.0,4172.0
3784,631,2025-03-26,8389.0,1111.0,7278.0
3785,631,2025-02-24,4792.0,1644.0,3148.0
3786,631,2025-01-25,3782.0,1905.0,1877.0
3787,632,2025-06-24,4558.0,1811.0,2747.0
3788,632,2025-05-25,4917.0,1416.0,3501.0
3789,632,2025-04-25,6406.0,739.0,5667.0
